20
2
14
(-906.866, -535.07, 2001, 0.177305, 0.297872, -920, -553, -1.2595, -4.97946, 0.022712, -2.52565, 1.27583, 0.506628, -0.2963, 0.041818, 0.437791, 0.021559, 0.0286928, 0.555852, -1.55532, 0.124564, -1.31632, -0.233086, -0.25326, -0.0949595, 0.0831861, 0.362564)
(-875.331, -489.768, 2001, 0.248227, 0.29078, -894, -510, -2.50611, 0.970791, -0.5058, 1.88297, 2.15165, -2.10817, 0.575745, 0.324439, -0.521256, 0.21572, -0.608957, -0.0480703, 0.551492, 1.04343, -0.153101, -0.0119241, 0.476558, 0.252897, 0.128331, 0.583369)
(-847.599, -453.232, 2001, 0.255319, 0.212766, -860, -468, -8.62277, 0.424768, 0.895245, 3.25044, -0.0935759, -0.00327727, -0.038891, 0.544335, -1.032, 0.0455772, -0.240626, -0.757416, 0.20675, -0.561104, 0.578782, -0.278994, 0.0603155, 0.052404, -0.386954, -0.301622)
(-810.451, -426.415, 2001, 0.191489, 0.191489, -824, -438, 0.297568, -3.08885, -2.70043, 0.0274706, 0.159785, 0.718397, -0.0304901, -0.201779, -0.986003, -1.09009, 0.153846, 0.252769, -0.440451, 0.578806, 1.08611, -0.671987, -0.394885, -0.280522, -0.310386, -0.553595)
(-783, -398.268, 2001, 0.205674, 0.170213, -797, -411, -0.3837, -0.753462, -0.108005, 0.0209382, -1.11044, -1.01032, -0.480136, -0.838734, -0.929207, 0.123448, -0.0488171, 0.579843, 1.37766, -0.470813, 0.415902, -0.373641, -0.190445, -0.337416, -1.0591, 0.202109)
(-757.887, -372.401, 2001, 0.198582, 0.241135, -769, -386, -4.5393, -5.71113, -2.23084, -1.44698, -0.628867, 1.50369, -1.30659, -0.501713, 1.05486, -0.938534, -0.675176, 1.77989, 0.0213318, 0.514428, 0.316051, 0.202543, -0.315043, -0.0128863, 0.409928, 0.00661189)
(-731.746, -326.845, 2001, 0.198582, 0.304965, -741, -351, -7.31847, -4.27786, 1.15171, 2.42344, -0.354203, -0.438284, -1.51341, 0.891813, -0.60682, 0.788598, 0.328904, 0.512724, 0.904962, 0.330007, -0.194832, 0.467514, -0.265396, -0.54211, -1.01445, 0.443693)
(-694.93, -293.014, 2001, 0.29078, 0.184397, -713, -309, 4.41296, -4.3654, -0.93638, -1.64501, -2.07834, -0.8715, 0.954416, -0.586978, -0.0648248, -0.0669803, 0.10404, 0.513592, 0.406585, 0.302834, -0.116785, -0.723123, 0.105432, -0.153333, 0.733634, -0.356095)
(-661.986, -266.824, 2001, 0.262411, 0.234043, -673, -282, -11.6162, 1.82777, -0.339921, -0.248996, -0.844353, 0.462114, -1.21448, -2.49835, 0.581864, 0.0996142, -0.0169527, 0.124638, 0.674596, 0.0306082, 0.341637, -0.282538, -0.65769, 0.826281, -0.1403, 0.121004)
(-617.606, -237.669, 2001, 0.262411, 0.219858, -637, -248, 1.29133, -7.95831, 2.60687, -0.324738, -0.0104093, -1.43563, -0.529907, -0.558974, -0.0433489, 1.38076, -0.233837, 0.596506, 0.526872, -0.106951, 0.204139, 0.332658, 0.499244, 0.164458, -0.233043, -0.206867)
(-586.401, -203.38, 2001, 0.22695, 0.177305, -600, -216, -3.8143, -0.422025, 4.20396, -1.12797, -0.428548, 1.17208, 0.00103787, -0.97148, 1.03167, -0.622997, -0.999692, 0.372132, 0.138154, -0.583505, -0.275798, -0.444489, -0.743579, 0.265302, -0.138151, 0.743578)
1
14
(-985.049, 631.739, 2001, 0.212766, -0.425532, -1000, 663, -1.0304, -1.97508, -0.312837, -0.944799, 2.85176, -0.29119, -0.0227155, -0.418712, -0.359424, 0.556234, -0.00860468, -0.399852, -0.0846357, -0.265334, 0.17187, -0.448674, 1.06187, -0.157457, 0.618541, 0.0344852)
(-942.063, 583.873, 2001, 0.340426, -0.248227, -970, 603, -5.85714, -2.92804, 0.51177, -1.37521, -0.907963, 0.877837, 1.86998, -0.196356, 0.145978, 0.0392854, -0.939143, 0.673668, -0.547096, 0.565783, -0.467236, 0.563685, 0.218754, -0.543868, 0.305944, -0.120563)
(-906.408, 544.239, 2001, 0.212766, -0.368794, -921, 567, 1.514, 5.00775, 1.48412, -1.32704, -2.79949, -0.0594718, 0.363666, -0.163537, -0.0162465, 0.438873, 1.24738, -0.156274, 0.220377, -0.264143, -0.682178, -0.0680268, -0.0768286, 0.366404, -0.306795, -0.0720243)
(-872.366, 496.176, 2001, 0.248227, -0.269504, -892, 514, -3.57824, -1.9714, 6.03557, -1.44744, -0.831756, 0.0365498, -0.836293, -2.10766, 2.05958, 0.180974, 0.404064, -0.457753, 0.0244605, -0.0909602, 1.04264, 0.378994, 0.144847, 0.441463, -0.728537, 0.333813)
(-834.972, 457.12, 2001, 0.255319, -0.248227, -856, 477, -4.87327, 3.46348, -0.388367, -0.853824, -0.0675888, 0.837741, 0.96897, 2.03791, 1.84945, 0.245082, 0.3719, -0.102007, -1.14066, -0.547173, -0.22321, 0.584594, -0.552193, -0.0800088, 0.0964005, 0.151256)
(-806.345, 421.493, 2001, 0.177305, -0.297872, -820, 441, -1.63461, 2.28319, 0.237212, 0.449413, 0.111405, 0.539887, 1.87406, -0.231228, -1.41585, -0.384792, 0.353285, -2.05432, -0.47355, -0.571, -0.574398, -0.320903, 0.332542, -0.228443, -0.261883, 0.638)
(-775.218, 385.606, 2001, 0.198582, -0.198582, -795, 399, 9.41435, 0.681851, 0.125608, -1.06248, -0.866996, 0.294927, -0.624906, -0.192452, 0.445125, 0.450632, -0.660069, -0.930444, -0.566355, 0.420586, -0.585118, 0.95084, -0.033481, -0.0917274, -0.469518, -0.1294)
(-751.69, 352.972, 2001, 0.255319, -0.212766, -766, 370, -6.12032, 3.32367, -0.431597, 2.61664, 0.342017, 0.101555, 0.728142, 0.576691, 1.22637, 0.557785, -0.349678, 1.25378, -0.189415, -0.568371, 0.127933, 0.561551, -0.154901, -1.06922, 0.102098, 0.0557711)
